Transaction ID,Customer ID,Product ID,Quantity,Price per Unit,Age,Gender,Location,Income Group,Product Name,Product Category,Month,Day of Week,Price Range,Age Group,Season,Is Holiday,Customer Segment,Product Return Rate,Location_Chicago,Location_Houston,Location_Los Angeles,Location_New York,Total Sales,Price_Quantity
1396,1228,21,1,215.71,45.0,0,2,0,4,2,4,4,1,0,1,False,Premium,0.05,0,0,1,0,215.71,215.71
526,149,45,4,194.16,64.0,0,1,0,3,1,1,1,1,0,3,True,Regular,0.05,0,1,0,0,776.64,776.64
1784,692,37,2,921.95,30.0,0,1,1,6,0,5,3,0,0,1,False,Regular,0.02,0,1,0,0,1843.9,1843.9
56,86,43,1,259.98,31.0,0,0,2,6,0,2,2,1,0,3,False,New,0.02,1,0,0,0,259.98,259.98
639,181,6,2,360.73,33.0,0,0,2,3,1,1,0,2,0,3,False,Regular,0.05,1,0,0,0,721.46,721.46
303,19,15,2,865.96,19.0,0,2,0,4,2,10,1,0,2,0,False,New,0.05,0,0,1,0,1731.92,1731.92
719,510,40,1,626.08,30.0,1,1,0,1,2,6,2,0,0,2,False,Regular,0.02,0,1,0,0,626.08,626.08
625,128,5,3,947.92,38.0,1,2,0,6,0,1,0,0,0,3,False,New,0.02,0,0,1,0,2843.76,2843.7599999999998
8,86,43,4,961.7,31.0,1,0,2,6,0,1,3,0,0,3,False,New,0.02,1,0,0,0,3846.8,3846.8
804,870,38,2,467.98,18.0,0,1,1,9,3,8,3,2,2,2,False,Premium,0.02,0,1,0,0,935.96,935.96
1050,1483,3,2,639.07,69.0,1,1,2,6,0,4,1,0,1,1,False,Premium,0.05,0,1,0,0,1278.14,1278.14
337,36,18,4,567.8,32.0,0,1,2,6,0,12,3,2,0,3,False,New,0.05,0,1,0,0,2271.2,2271.2
48,51,45,1,451.5,31.0,0,0,0,3,1,2,0,2,0,3,False,New,0.05,1,0,0,0,451.5,451.5
1704,1392,28,1,461.07,45.0,0,3,2,6,0,2,4,2,0,3,False,Premium,0.02,0,0,0,1,461.07,461.07
107,22,3,1,233.28,47.0,0,0,2,6,0,4,1,1,0,1,False,New,0.05,1,0,0,0,233.28,233.28
350,3,8,1,951.96,42.0,2,1,2,6,0,12,2,0,1,3,False,New,0.02,0,1,0,0,951.96,951.96
239,52,5,3,244.66,67.0,1,1,2,6,0,8,3,1,1,2,False,New,0.02,0,1,0,0,733.98,733.98
214,55,31,2,837.64,19.0,0,0,2,6,0,8,6,0,2,2,False,New,0.02,1,0,0,0,1675.28,1675.28
1217,1205,40,2,923.94,59.0,0,0,1,1,2,10,3,0,0,0,False,Premium,0.02,1,0,0,0,1847.88,1847.88
1106,796,19,1,919.56,59.0,0,0,2,8,2,6,1,0,0,2,False,Premium,0.02,1,0,0,0,919.56,919.56
794,203,25,4,733.7,42.0,2,4,3,4,2,8,4,0,1,2,False,Regular,0.02,0,0,0,0,2934.8,2934.8
1091,575,19,3,893.14,56.0,1,0,0,8,2,6,3,0,0,2,False,Regular,0.02,1,0,0,0,2679.42,2679.42
1628,1049,23,2,867.36,33.0,1,3,0,4,2,11,0,0,0,0,False,Premium,0.02,0,0,0,1,1734.72,1734.72
524,241,4,3,12.85,32.0,0,3,2,7,3,1,3,1,0,3,False,Regular,0.02,0,0,0,1,38.55,38.55
233,76,37,2,405.06,43.0,1,1,2,6,0,8,1,2,0,2,False,New,0.02,0,1,0,0,810.12,810.12
645,145,23,1,551.39,49.0,0,1,0,4,2,1,2,2,0,3,False,Regular,0.02,0,1,0,0,551.39,551.39
1467,305,7,2,72.56,41.0,1,2,1,7,3,6,0,1,0,2,True,Regular,0.02,0,0,1,0,145.12,145.12
534,197,4,2,798.28,39.0,0,3,2,7,3,1,1,0,0,3,True,Regular,0.02,0,0,0,1,1596.56,1596.56
1468,7,9,4,602.21,42.0,2,4,3,8,2,6,2,0,1,2,False,New,0.05,0,0,0,0,2408.84,2408.84
604,268,19,1,586.39,59.0,0,3,2,8,2,1,4,2,0,3,False,Regular,0.02,0,0,0,1,586.39,586.39
1176,580,28,3,947.13,18.0,0,0,1,6,0,9,1,0,2,0,True,Regular,0.02,1,0,0,0,2841.39,2841.39
1760,35,3,2,473.07,42.0,2,4,3,6,0,4,4,2,1,1,False,New,0.05,0,0,0,0,946.14,946.14
61,15,1,2,111.17,57.0,0,3,0,4,2,3,4,1,0,1,False,New,0.02,0,0,0,1,222.34,222.34
1655,778,42,2,713.79,39.0,0,2,0,4,2,12,4,0,0,3,False,Premium,0.05,0,0,1,0,1427.58,1427.58
93,12,10,3,459.16,28.0,0,1,2,3,1,4,1,2,0,1,False,New,0.02,0,1,0,0,1377.48,1377.48
667,288,49,4,184.33,44.0,0,1,0,3,1,1,2,1,0,3,False,Regular,0.02,0,1,0,0,737.32,737.32
281,29,27,4,261.68,61.0,0,3,2,6,0,10,3,1,0,0,False,New,0.05,0,0,0,1,1046.72,1046.72
1243,778,47,1,869.29,39.0,0,2,0,3,1,11,0,0,0,0,False,Premium,0.02,0,0,1,0,869.29,869.29
360,76,22,1,553.92,43.0,0,1,2,7,3,12,5,2,0,3,False,New,0.02,0,1,0,0,553.92,553.92
1097,1087,12,2,432.52,68.0,0,0,2,3,1,6,2,2,1,2,False,Premium,0.05,1,0,0,0,865.04,865.04
1693,1,43,4,878.63,42.0,2,4,3,6,0,1,3,0,1,3,False,New,0.02,0,0,0,0,3514.52,3514.52
848,1232,48,4,476.61,61.0,0,0,0,7,3,10,5,2,0,0,False,Premium,0.05,1,0,0,0,1906.44,1906.44
1337,1334,2,3,443.73,63.0,0,1,2,3,1,2,1,2,0,3,False,Premium,0.02,0,1,0,0,1331.19,1331.19
111,26,47,2,594.36,50.0,0,1,2,3,1,4,0,2,0,1,False,New,0.02,0,1,0,0,1188.72,1188.72
43,66,46,3,67.34,53.0,0,1,2,6,0,2,3,1,0,3,False,New,0.02,0,1,0,0,202.02,202.02
126,90,26,1,154.46,33.0,0,1,1,3,1,5,2,1,0,1,False,New,0.02,0,1,0,0,154.46,154.46
205,36,9,3,610.13,32.0,0,1,2,8,2,7,1,0,0,2,False,New,0.05,0,1,0,0,1830.39,1830.3899999999999
53,22,22,1,823.3,47.0,0,0,2,7,3,2,6,0,0,3,False,New,0.02,1,0,0,0,823.3,823.3
546,188,37,4,94.49,34.0,0,1,0,6,0,1,1,1,0,3,True,Regular,0.02,0,1,0,0,377.96,377.96
69,68,26,2,140.02,57.0,0,3,0,3,1,3,0,1,0,1,False,New,0.02,0,0,0,1,280.04,280.04
1104,720,47,2,850.55,66.0,0,2,1,3,1,6,2,0,1,2,False,Regular,0.02,0,0,1,0,1701.1,1701.1
1555,528,8,2,512.43,36.0,1,2,0,6,0,9,5,2,0,0,False,Regular,0.02,0,0,1,0,1024.86,1024.86
184,93,37,2,547.05,64.0,0,2,1,6,0,7,1,2,0,2,False,New,0.02,0,0,1,0,1094.1,1094.1
138,34,30,2,91.68,45.0,1,0,2,2,0,5,4,1,0,1,False,New,0.05,1,0,0,0,183.36,183.36
900,1515,27,4,999.85,49.0,0,2,0,6,0,11,0,0,0,0,False,Premium,0.05,0,0,1,0,3999.4,3999.4
797,5,24,4,245.18,42.0,2,4,3,6,0,8,3,1,1,2,False,New,0.05,0,0,0,0,980.72,980.72
133,94,21,3,778.05,41.0,0,1,0,4,2,5,2,0,0,1,False,New,0.05,0,1,0,0,2334.15,2334.1499999999996
81,19,23,2,727.18,19.0,0,2,0,4,2,3,6,0,2,1,False,New,0.02,0,0,1,0,1454.36,1454.36
1499,1241,42,2,133.71,42.0,1,1,1,4,2,7,5,1,0,2,False,Premium,0.05,0,1,0,0,267.42,267.42
542,207,6,3,61.68,38.0,1,2,1,3,1,1,1,1,0,3,True,Regular,0.05,0,0,1,0,185.04,185.04
1553,508,24,1,839.08,38.0,1,3,1,6,0,9,3,0,0,0,False,Regular,0.05,0,0,0,1,839.08,839.08
984,376,17,1,625.72,50.0,0,0,1,4,2,2,0,0,0,3,False,Regular,0.02,1,0,0,0,625.72,625.72
166,67,26,1,50.35,67.0,0,3,1,3,1,6,4,1,1,2,False,New,0.02,0,0,0,1,50.35,50.35
249,53,40,1,949.1,26.0,1,0,0,1,2,9,6,0,0,0,False,New,0.02,1,0,0,0,949.1,949.1
447,95,38,3,774.9,43.0,1,3,1,9,3,3,0,0,0,1,False,New,0.02,0,0,0,1,2324.7,2324.7
1482,1078,10,2,808.71,48.0,1,3,0,3,1,7,2,0,0,2,False,Premium,0.02,0,0,0,1,1617.42,1617.42
859,774,23,4,181.66,38.0,1,2,2,4,2,10,2,1,0,0,False,Premium,0.02,0,0,1,0,726.64,726.64
1178,490,46,1,227.49,38.0,0,1,0,6,0,9,6,1,0,0,False,Regular,0.02,0,1,0,0,227.49,227.49
98,96,26,4,912.72,42.0,1,0,0,3,1,4,2,0,0,1,False,New,0.02,1,0,0,0,3650.88,3650.88
1918,15,38,2,903.51,42.0,2,4,3,9,3,9,1,0,1,0,False,New,0.02,0,0,0,0,1807.02,1807.02
738,1306,39,3,961.22,57.0,1,0,2,6,0,6,4,0,0,2,False,Premium,0.05,1,0,0,0,2883.66,2883.66
1264,1498,3,4,558.43,68.0,0,1,2,6,0,11,0,2,1,0,False,Premium,0.05,0,1,0,0,2233.72,2233.72
103,61,20,1,602.34,25.0,1,2,2,6,0,4,4,0,0,1,False,New,0.02,0,0,1,0,602.34,602.34
435,78,40,4,281.79,51.0,1,1,2,1,2,3,3,1,0,1,False,New,0.02,0,1,0,0,1127.16,1127.16
75,55,45,4,858.79,19.0,1,0,2,3,1,3,4,0,2,1,False,New,0.05,1,0,0,0,3435.16,3435.16
1743,1293,48,4,917.79,47.0,0,1,1,7,3,3,1,0,0,1,False,Premium,0.05,0,1,0,0,3671.16,3671.16
1294,917,29,4,721.83,25.0,0,1,2,7,3,12,3,0,0,3,False,Premium,0.02,0,1,0,0,2887.32,2887.32
919,1165,2,3,695.59,68.0,1,3,1,3,1,12,6,0,1,3,False,Premium,0.02,0,0,0,1,2086.77,2086.77
1666,1171,8,1,381.35,18.0,0,2,2,6,0,1,1,2,2,3,False,Premium,0.02,0,0,1,0,381.35,381.35
1627,1450,13,4,814.06,58.0,1,1,2,8,2,11,4,0,0,0,True,Premium,0.02,0,1,0,0,3256.24,3256.24
1767,557,12,1,465.52,34.0,0,3,0,3,1,4,4,2,0,1,False,Regular,0.05,0,0,0,1,465.52,465.52
763,1167,38,2,347.56,64.0,1,2,0,9,3,7,1,2,0,2,False,Premium,0.02,0,0,1,0,695.12,695.12
990,1120,4,2,71.82,31.0,1,0,1,7,3,2,4,1,0,3,False,Premium,0.02,1,0,0,0,143.64,143.64
389,82,27,3,801.78,48.0,0,0,1,6,0,1,6,0,0,3,False,New,0.05,1,0,0,0,2405.34,2405.34
236,28,35,2,592.53,39.0,1,0,0,7,3,8,4,2,0,2,False,New,0.02,1,0,0,0,1185.06,1185.06
1466,1504,23,1,470.55,26.0,1,0,2,4,2,6,4,2,0,2,False,Premium,0.02,1,0,0,0,470.55,470.55
268,74,39,2,232.45,46.0,0,0,1,6,0,9,1,1,0,0,False,New,0.05,1,0,0,0,464.9,464.9
1677,1040,12,3,121.26,53.0,0,1,0,3,1,1,0,1,0,3,False,Premium,0.05,0,1,0,0,363.78,363.78000000000003
118,92,40,3,974.95,35.0,0,0,1,1,2,4,0,0,0,1,False,New,0.02,1,0,0,0,2924.85,2924.8500000000004
1564,1063,3,3,738.12,56.0,0,2,2,6,0,9,4,0,0,0,False,Premium,0.05,0,0,1,0,2214.36,2214.36
674,272,5,1,701.33,61.0,0,2,0,6,0,1,3,0,0,3,False,Regular,0.02,0,0,1,0,701.33,701.33
250,23,8,2,260.0,55.0,0,3,1,6,0,9,4,1,0,0,False,New,0.02,0,0,0,1,520.0,520.0
1859,134,5,1,246.87,42.0,2,4,3,6,0,7,0,1,1,2,False,New,0.02,0,0,0,0,246.87,246.87
1939,1213,11,4,767.0,23.0,0,3,1,3,1,10,1,0,2,0,False,Premium,0.02,0,0,0,1,3068.0,3068.0
95,58,17,3,27.68,64.0,1,3,2,4,2,4,6,1,0,1,False,New,0.02,0,0,0,1,83.04,83.03999999999999
34,65,42,4,756.16,34.0,0,1,1,4,2,2,0,0,0,3,False,New,0.05,0,1,0,0,3024.64,3024.64
1423,1044,34,2,162.42,58.0,0,0,1,3,1,5,6,1,0,1,False,Premium,0.02,1,0,0,0,324.84,324.84
1624,1196,27,1,675.6,36.0,0,3,1,6,0,11,1,0,0,0,False,Premium,0.05,0,0,0,1,675.6,675.6
449,39,1,1,648.84,61.0,1,0,0,4,2,3,3,0,0,1,False,New,0.02,1,0,0,0,648.84,648.84
717,1274,23,1,41.03,54.0,0,1,1,4,2,5,4,1,0,1,False,Premium,0.02,0,1,0,0,41.03,41.03
1226,1195,17,2,541.71,40.0,1,2,0,4,2,10,5,2,0,0,False,Premium,0.02,0,0,1,0,1083.42,1083.42
1477,747,6,1,294.37,48.0,0,0,1,3,1,6,1,1,0,2,False,Premium,0.05,1,0,0,0,294.37,294.37
1,54,24,1,340.67,43.0,1,3,2,6,0,1,3,2,0,3,False,New,0.05,0,0,0,1,340.67,340.67
1335,1425,36,3,352.2,67.0,1,2,1,5,1,2,2,2,1,3,False,Premium,0.05,0,0,1,0,1056.6,1056.6
1102,520,20,3,448.52,30.0,1,1,0,6,0,6,4,2,0,2,True,Regular,0.02,0,1,0,0,1345.56,1345.56
1109,76,45,3,798.32,42.0,2,4,3,3,1,6,4,0,1,2,False,New,0.05,0,0,0,0,2394.96,2394.96
83,63,43,1,208.36,52.0,1,0,0,6,0,3,0,1,0,1,False,New,0.02,1,0,0,0,208.36,208.36
1250,1398,15,2,343.03,20.0,1,1,0,4,2,11,0,2,2,0,False,Premium,0.05,0,1,0,0,686.06,686.06
677,163,46,1,967.38,66.0,0,2,1,6,0,1,3,0,1,3,False,Regular,0.02,0,0,1,0,967.38,967.38
1694,266,35,3,49.88,42.0,2,4,3,7,3,2,1,1,1,3,False,Regular,0.02,0,0,0,0,149.64,149.64000000000001
1047,116,15,1,668.17,42.0,2,4,3,4,2,4,0,0,1,1,False,New,0.05,0,0,0,0,668.17,668.17
771,984,47,4,918.59,47.0,1,3,1,3,1,7,5,0,0,2,False,Premium,0.02,0,0,0,1,3674.36,3674.36
1182,163,50,2,653.45,42.0,2,4,3,4,2,9,3,0,1,0,False,Regular,0.02,0,0,0,0,1306.9,1306.9
1776,1526,23,3,925.25,39.0,0,1,0,4,2,4,2,0,0,1,False,Premium,0.02,0,1,0,0,2775.75,2775.75
1538,1284,47,4,854.41,64.0,0,0,1,3,1,8,2,0,0,2,False,Premium,0.02,1,0,0,0,3417.64,3417.64
1448,376,48,4,766.61,50.0,0,0,1,7,3,5,3,0,0,1,False,Regular,0.05,1,0,0,0,3066.44,3066.44
405,26,26,1,795.81,50.0,0,1,2,3,1,2,0,0,0,3,False,New,0.02,0,1,0,0,795.81,795.81
1680,1520,18,4,646.2,42.0,2,0,1,6,0,1,1,0,1,3,True,Premium,0.05,1,0,0,0,2584.8,2584.8
1259,363,46,1,488.88,34.0,1,2,2,6,0,11,3,2,0,0,False,Regular,0.02,0,0,1,0,488.88,488.88
1300,332,16,4,620.08,64.0,1,0,0,6,0,1,2,0,0,3,False,Regular,0.02,1,0,0,0,2480.32,2480.32
105,63,4,2,255.06,52.0,0,0,0,7,3,4,2,1,0,1,False,New,0.02,1,0,0,0,510.12,510.12
689,267,21,2,837.05,25.0,0,0,1,4,2,1,3,0,0,3,False,Regular,0.05,1,0,0,0,1674.1,1674.1
1266,12,33,3,290.39,42.0,2,4,3,4,2,11,3,1,1,0,False,New,0.05,0,0,0,0,871.17,871.17
827,674,7,1,532.79,50.0,0,1,1,7,3,9,5,2,0,0,False,Regular,0.02,0,1,0,0,532.79,532.79
63,60,49,2,531.75,61.0,1,2,0,3,1,3,2,2,0,1,False,New,0.02,0,0,1,0,1063.5,1063.5
853,657,14,1,104.3,63.0,0,1,2,9,3,10,3,1,0,0,False,Regular,0.02,0,1,0,0,104.3,104.3
1392,188,17,4,534.28,42.0,2,4,3,4,2,4,3,2,1,1,False,Regular,0.02,0,0,0,0,2137.12,2137.12
224,86,35,1,442.79,31.0,0,0,2,7,3,8,2,2,0,2,False,New,0.02,1,0,0,0,442.79,442.79
146,69,40,1,50.77,21.0,1,1,1,1,2,5,0,1,2,1,False,New,0.02,0,1,0,0,50.77,50.77
1089,1287,7,2,693.27,33.0,0,2,2,7,3,6,0,0,0,2,False,Premium,0.02,0,0,1,0,1386.54,1386.54
374,100,21,1,174.67,32.0,1,2,0,4,2,1,5,1,0,3,False,New,0.05,0,0,1,0,174.67,174.67
1380,58,5,4,51.23,42.0,2,4,3,6,0,3,5,1,1,1,False,New,0.02,0,0,0,0,204.92,204.92
1143,45,41,3,669.2,42.0,2,4,3,6,0,7,6,0,1,2,False,New,0.02,0,0,0,0,2007.6,2007.6000000000001
1777,1299,28,4,526.53,36.0,1,3,1,6,0,4,3,2,0,1,False,Premium,0.02,0,0,0,1,2106.12,2106.12
1454,652,14,3,439.55,64.0,0,2,1,9,3,6,2,2,0,2,False,Regular,0.02,0,0,1,0,1318.65,1318.65
1559,1055,26,3,392.24,22.0,0,3,2,3,1,9,2,2,2,0,False,Premium,0.02,0,0,0,1,1176.72,1176.72
1232,490,45,4,908.67,38.0,0,1,0,3,1,10,1,0,0,0,False,Regular,0.05,0,1,0,0,3634.68,3634.68
10,66,11,2,880.28,53.0,1,1,2,3,1,1,5,0,0,3,False,New,0.02,0,1,0,0,1760.56,1760.56
450,26,8,1,599.79,42.0,2,1,2,6,0,3,1,2,1,1,False,New,0.02,0,1,0,0,599.79,599.79
709,1311,36,3,861.34,33.0,0,1,1,5,1,5,6,0,0,1,False,Premium,0.05,0,1,0,0,2584.02,2584.02
256,58,33,2,783.97,64.0,1,3,2,4,2,9,6,0,0,0,False,New,0.05,0,0,0,1,1567.94,1567.94
883,571,49,4,19.91,42.0,2,3,0,3,1,11,5,1,1,0,False,Regular,0.02,0,0,0,1,79.64,79.64
390,69,34,2,192.74,21.0,0,1,1,3,1,1,4,1,2,3,False,New,0.02,0,1,0,0,385.48,385.48
909,1341,21,2,895.07,69.0,1,2,2,4,2,12,3,0,1,3,False,Premium,0.05,0,0,1,0,1790.14,1790.14
925,808,6,1,570.08,40.0,1,0,2,3,1,12,5,2,0,3,False,Premium,0.05,1,0,0,0,570.08,570.08
1658,975,14,1,250.52,30.0,1,1,2,9,3,12,3,1,0,3,False,Premium,0.02,0,1,0,0,250.52,250.52
1270,201,44,1,409.33,42.0,2,4,3,6,0,12,4,2,1,3,False,Regular,0.02,0,0,0,0,409.33,409.33
461,57,23,4,596.88,45.0,0,1,2,4,2,4,0,2,0,1,False,New,0.02,0,1,0,0,2387.52,2387.52
1231,195,37,1,679.4,42.0,2,4,3,6,0,10,3,0,1,0,False,Regular,0.02,0,0,0,0,679.4,679.4
1169,278,42,3,884.36,42.0,2,4,3,4,2,8,1,0,1,2,False,Regular,0.05,0,0,0,0,2653.08,2653.08
959,1221,18,3,294.29,59.0,0,3,1,6,0,1,1,1,0,3,False,Premium,0.05,0,0,0,1,882.87,882.8700000000001
502,106,19,4,845.81,62.0,0,1,0,8,2,1,3,0,0,3,False,New,0.02,0,1,0,0,3383.24,3383.24
740,351,42,1,699.79,69.0,0,1,1,4,2,6,2,0,1,2,False,Regular,0.05,0,1,0,0,699.79,699.79
1799,528,4,2,758.44,36.0,1,2,0,7,3,5,1,0,0,1,False,Regular,0.02,0,0,1,0,1516.88,1516.88
869,1269,50,1,25.69,21.0,1,3,1,4,2,10,5,1,2,0,False,Premium,0.02,0,0,0,1,25.69,25.69
732,464,44,2,766.92,69.0,1,1,0,6,0,6,0,0,1,2,False,Regular,0.02,0,1,0,0,1533.84,1533.84
540,162,42,2,739.73,20.0,0,1,1,4,2,1,1,0,2,3,True,Regular,0.05,0,1,0,0,1479.46,1479.46
698,165,47,2,810.19,21.0,1,1,2,3,1,1,1,0,2,3,False,Regular,0.02,0,1,0,0,1620.38,1620.38
1352,1379,40,3,502.55,50.0,1,0,0,1,2,2,5,2,0,3,False,Premium,0.02,1,0,0,0,1507.65,1507.65
1336,681,40,1,745.86,42.0,0,2,2,1,2,2,3,0,0,3,False,Regular,0.02,0,0,1,0,745.86,745.86
1146,653,3,1,875.43,20.0,0,3,0,6,0,8,2,0,2,2,False,Regular,0.05,0,0,0,1,875.43,875.43
1032,1272,20,4,447.91,18.0,1,3,2,6,0,4,4,2,2,1,False,Premium,0.02,0,0,0,1,1791.64,1791.64
373,41,15,2,202.61,20.0,0,2,1,4,2,1,1,1,2,3,False,New,0.05,0,0,1,0,405.22,405.22
668,208,33,1,221.82,52.0,1,1,1,4,2,1,2,1,0,3,False,Regular,0.05,0,1,0,0,221.82,221.82
1765,1038,50,4,560.35,36.0,0,1,0,4,2,4,5,2,0,1,False,Premium,0.02,0,1,0,0,2241.4,2241.4
358,16,40,2,481.93,41.0,1,2,0,1,2,12,3,2,0,3,False,New,0.02,0,0,1,0,963.86,963.86
968,350,6,1,478.26,67.0,1,3,2,3,1,2,6,2,1,3,False,Regular,0.05,0,0,0,1,478.26,478.26
784,739,10,2,878.54,25.0,1,2,1,3,1,8,1,0,0,2,False,Premium,0.02,0,0,1,0,1757.08,1757.08
736,460,25,2,25.76,33.0,0,2,2,4,2,6,5,1,0,2,False,Regular,0.02,0,0,1,0,51.52,51.52
1036,718,34,1,872.77,50.0,1,1,2,3,1,4,1,0,0,1,False,Regular,0.02,0,1,0,0,872.77,872.77
971,1028,23,4,467.42,28.0,1,0,2,4,2,2,2,2,0,3,False,Premium,0.02,1,0,0,0,1869.68,1869.68
1484,865,21,1,24.87,62.0,0,0,0,4,2,7,1,1,0,2,False,Premium,0.05,1,0,0,0,24.87,24.87
1602,1141,40,4,488.57,53.0,1,2,2,1,2,11,3,2,0,0,False,Premium,0.02,0,0,1,0,1954.28,1954.28
1931,1285,18,3,968.29,30.0,0,1,2,6,0,9,3,0,0,0,False,Premium,0.05,0,1,0,0,2904.87,2904.87
1450,267,36,2,642.9,42.0,2,4,3,5,1,6,5,0,1,2,False,Regular,0.05,0,0,0,0,1285.8,1285.8
1648,1354,35,3,597.05,33.0,0,0,0,7,3,12,4,2,0,3,False,Premium,0.02,1,0,0,0,1791.15,1791.1499999999999
1670,122,15,4,933.75,42.0,2,4,3,4,2,1,0,0,1,3,False,New,0.05,0,0,0,0,3735.0,3735.0
886,146,34,3,338.34,42.0,2,4,3,3,1,11,0,2,1,0,False,Regular,0.02,0,0,0,0,1015.02,1015.02
80,30,47,2,327.54,42.0,1,2,1,3,1,3,5,2,0,1,False,New,0.02,0,0,1,0,655.08,655.08
1173,649,32,1,853.45,28.0,1,0,1,0,3,8,0,0,0,2,False,Regular,0.02,1,0,0,0,853.45,853.45
815,717,22,1,132.33,24.0,1,1,2,7,3,9,4,1,2,0,False,Regular,0.02,0,1,0,0,132.33,132.33
1286,527,24,2,926.33,30.0,1,1,1,6,0,12,2,0,0,3,False,Regular,0.05,0,1,0,0,1852.66,1852.66
672,295,38,3,734.8,69.0,1,3,2,9,3,1,3,0,1,3,False,Regular,0.02,0,0,0,1,2204.4,2204.3999999999996
1491,963,28,4,281.67,69.0,1,3,2,6,0,7,1,1,1,2,False,Premium,0.02,0,0,0,1,1126.68,1126.68
58,52,17,3,167.35,67.0,1,1,2,4,2,2,1,1,1,3,False,New,0.02,0,1,0,0,502.05,502.04999999999995
134,23,6,3,941.83,55.0,1,3,1,3,1,5,3,0,0,1,False,New,0.05,0,0,0,1,2825.49,2825.4900000000002
1141,950,33,1,84.78,27.0,0,3,0,4,2,7,1,1,0,2,False,Premium,0.05,0,0,0,1,84.78,84.78
934,1218,37,4,956.34,41.0,0,3,2,6,0,1,4,0,0,3,False,Premium,0.02,0,0,0,1,3825.36,3825.36
1936,772,17,1,349.74,24.0,1,2,2,4,2,10,0,2,2,0,False,Premium,0.02,0,0,1,0,349.74,349.74
824,615,3,2,459.04,42.0,2,2,2,6,0,9,2,2,1,0,False,Regular,0.05,0,0,1,0,918.08,918.08
1215,321,48,1,286.55,21.0,1,1,1,7,3,10,0,1,2,0,False,Regular,0.05,0,1,0,0,286.55,286.55
505,161,18,4,261.69,67.0,1,2,1,6,0,1,3,1,1,3,False,Regular,0.05,0,0,1,0,1046.76,1046.76
1835,1159,33,4,483.91,60.0,0,2,0,4,2,6,5,2,0,2,False,Premium,0.05,0,0,1,0,1935.64,1935.64
348,1,5,2,505.44,56.0,1,0,0,6,0,12,4,2,0,3,False,New,0.02,1,0,0,0,1010.88,1010.88
387,35,7,2,131.99,33.0,0,3,2,7,3,1,1,1,0,3,False,New,0.02,0,0,0,1,263.98,263.98
1025,1071,19,3,321.42,48.0,1,0,0,8,2,4,4,2,0,1,False,Premium,0.02,1,0,0,0,964.26,964.26
895,556,31,1,98.92,36.0,1,1,1,6,0,11,3,1,0,0,False,Regular,0.02,0,1,0,0,98.92,98.92
829,543,1,3,118.97,31.0,0,0,1,4,2,9,4,1,0,0,False,Regular,0.02,1,0,0,0,356.91,356.90999999999997
1840,646,43,2,531.88,52.0,0,1,2,6,0,6,3,2,0,2,False,Regular,0.02,0,1,0,0,1063.76,1063.76
476,98,33,4,757.29,58.0,1,3,1,4,2,4,2,0,0,1,False,New,0.05,0,0,0,1,3029.16,3029.16
1430,439,19,3,748.28,42.0,2,1,1,8,2,5,6,0,1,1,False,Regular,0.02,0,1,0,0,2244.84,2244.84
1407,1465,38,4,311.48,24.0,1,3,1,9,3,4,1,2,2,1,False,Premium,0.02,0,0,0,1,1245.92,1245.92
1356,1134,16,2,893.32,61.0,0,3,0,6,0,2,2,0,0,3,False,Premium,0.02,0,0,0,1,1786.64,1786.64
653,138,18,1,145.63,68.0,0,0,0,6,0,1,2,1,1,3,False,New,0.05,1,0,0,0,145.63,145.63
173,29,19,4,619.58,61.0,0,3,2,8,2,6,4,0,0,2,False,New,0.02,0,0,0,1,2478.32,2478.32
1150,534,43,2,660.25,39.0,0,0,1,6,0,8,6,0,0,2,False,Regular,0.02,1,0,0,0,1320.5,1320.5
39,87,5,1,174.71,40.0,0,1,1,6,0,2,6,1,0,3,False,New,0.02,0,1,0,0,174.71,174.71
714,537,9,4,764.91,19.0,0,0,0,8,2,5,1,0,2,1,True,Regular,0.05,1,0,0,0,3059.64,3059.64
91,23,37,2,100.25,55.0,1,3,1,6,0,4,2,1,0,1,False,New,0.02,0,0,0,1,200.5,200.5
1882,1150,45,2,109.94,35.0,1,1,2,3,1,8,3,1,0,2,False,Premium,0.05,0,1,0,0,219.88,219.88
1206,4,37,4,529.07,42.0,2,4,3,6,0,10,6,2,1,0,False,New,0.02,0,0,0,0,2116.28,2116.28
876,407,41,3,653.05,53.0,0,2,1,6,0,11,5,0,0,0,False,Regular,0.02,0,0,1,0,1959.15,1959.1499999999999
1311,729,45,1,524.93,22.0,1,3,1,3,1,1,6,2,2,3,False,Regular,0.05,0,0,0,1,524.93,524.93
1094,12,50,1,991.91,42.0,2,4,3,4,2,6,6,0,1,2,False,New,0.02,0,0,0,0,991.91,991.91
1156,582,6,2,295.28,42.0,2,1,2,3,1,8,5,1,1,2,False,Regular,0.05,0,1,0,0,590.56,590.56
1323,965,26,1,666.16,42.0,2,1,0,3,1,1,1,0,1,3,False,Premium,0.02,0,1,0,0,666.16,666.16
1903,873,47,3,270.41,58.0,1,2,0,3,1,8,3,1,0,2,False,Premium,0.02,0,0,1,0,811.23,811.23
500,84,23,1,72.48,32.0,1,1,1,4,2,5,5,1,0,1,False,New,0.02,0,1,0,0,72.48,72.48
339,19,33,2,553.01,19.0,1,2,0,4,2,12,5,2,2,3,False,New,0.05,0,0,1,0,1106.02,1106.02
